FECHA,Δh1,Mh1,Mv1,Delta_foF2_1,slope_foF2_1,foF2_max_SW1,foF2_min_SW1,foF2_drop_SW1,num_muestras_foF2_SW1,delta_inicio_SW1_min,delta_fin_SW1_min,extremos_validos_SW1,tiempo_real_SW1_min,Δh2,Mh2,Mv2,Delta_foF2_2,slope_foF2_2,foF2_max_SW2,foF2_min_SW2,foF2_drop_SW2,num_muestras_foF2_SW2,delta_inicio_SW2_min,delta_fin_SW2_min,extremos_validos_SW2,tiempo_real_SW2_min,Δh3,Mh3,Mv3,Delta_foF2_3,slope_foF2_3,foF2_max_SW3,foF2_min_SW3,foF2_drop_SW3,num_muestras_foF2_SW3,delta_inicio_SW3_min,delta_fin_SW3_min,extremos_validos_SW3,tiempo_real_SW3_min,F_DENSITY,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2015-03-31,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,492.0,,,,10.7,,,1,40.00000000000007,0.0,False,,10.7,7.5,7.5,,-4.89,-4.89,,401.0,,,-13.0,-13,2.35,2.35,11.0,,,,123.9,1,0
2015-04-01,18.0,409.5,0.4,-0.1999999999999993,-0.0044444444444444,10.9,9.0,1.9000000000000004,5,0.0,4.999999999999929,True,45.0,26.400000000000038,381.8,0.8800000000000011,0.0,0.0,9.5,9.0,0.5,3,4.999999999999929,-4.999999999999929,True,30.0,89.0,454.1,1.9777777777777776,0.1999999999999993,0.0044444444444444,9.3,9.0,0.3000000000000007,4,-4.999999999999929,0.0,True,45.0,9.54,0.825,-1.8,1.91,-2.9875,-2.09,-0.6030000000000001,421.0,9.899494936611664,-7.2,-8.5,-11,4.675000000000001,4.94,12.025,20.0,20.0,120.0,123.9,4,6
2015-04-02,64.0,437.6,1.4222222222222225,1.0,0.0222222222222222,13.0,11.7,1.3000000000000007,4,0.0,4.999999999999929,True,45.0,-29.5,437.6,-0.9833333333333332,-1.3999999999999986,-0.0466666666666666,12.7,9.5,3.1999999999999997,3,4.999999999999929,-4.999999999999929,True,30.0,74.59999999999997,482.7,1.6577777777777771,1.3999999999999986,0.031111111111111,12.7,11.3,1.3999999999999986,4,-4.999999999999929,0.0,True,45.0,11.955555555555556,5.05,2.6,0.52,-2.4625,-1.33,-0.1749999999999999,463.75,3.8622100754188224,2.5,-29.5,-35,6.795,7.58,1.925,40.0,47.0,240.0,121.2,4,6
2015-04-03,46.5,449.1,1.0333333333333334,-0.9000000000000004,-0.02,12.3,11.4,0.9000000000000004,4,0.0,4.999999999999929,True,45.0,-24.0,450.7,-0.8,-1.9000000000000004,-0.0633333333333333,11.4,9.5,1.9000000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,63.5,488.6,1.4111111111111112,-1.0999999999999996,-0.0244444444444444,9.5,8.4,1.0999999999999996,4,-4.999999999999929,0.0,True,45.0,10.444444444444445,-1.15,-2.5,0.6799999999999999,-0.1374999999999999,0.5,-0.4429999999999999,551.75,1.707825127659933,1.3,-28.5,-33,2.2175,2.3,2.325,25.0,30.0,150.0,119.8,4,6
2015-04-04,,,,,,,,,0,15.0,4.999999999999929,False,,32.39999999999998,443.9,1.0799999999999992,-0.3000000000000007,-0.01,11.4,10.5,0.9000000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,38.700000000000045,482.6,0.860000000000001,-1.5999999999999996,-0.0355555555555555,11.1,9.5,1.5999999999999996,4,-4.999999999999929,0.0,True,45.0,10.8125,2.725,1.6,-0.5900000000000001,-0.8949999999999999,-0.72,0.144,538.25,14.84082207965583,9.3,-12.5,-15,2.305,2.48,-1.175,18.5,20.0,111.0,122.4,4,6
2015-04-05,-9.400000000000034,366.6,-0.2088888888888896,-1.0,-0.0222222222222222,12.5,11.5,1.0,3,0.0,4.999999999999929,True,45.0,26.100000000000023,383.3,0.8700000000000008,0.0999999999999996,0.0033333333333333,11.6,11.5,0.0999999999999996,3,4.999999999999929,-4.999999999999929,True,30.0,69.09999999999997,452.4,1.535555555555555,-0.0999999999999996,-0.0022222222222222,11.6,11.5,0.0999999999999996,4,-4.999999999999929,0.0,True,45.0,11.75,-1.15,-2.7,0.7,0.2125,0.85,-0.209,564.5,11.030261405182864,-5.8,-13.5,-17,2.0025,2.4,1.15,20.0,30.0,120.0,122.3,4,6
2015-04-06,44.10000000000002,406.4,1.1025000000000005,0.5999999999999996,0.0149999999999999,11.4,10.25,1.1500000000000004,9,0.0,0.0,True,40.0,-15.400000000000034,400.8,-0.3850000000000008,-1.5999999999999996,-0.0399999999999999,11.1,9.5,1.5999999999999996,9,0.0,0.0,True,40.0,61.0,434.4,1.525,-0.8000000000000007,-0.02,9.5,8.7,0.8000000000000007,9,0.0,0.0,True,40.0,10.218,0.4750000000000001,-0.9,-0.97,-0.3849999999999999,0.04,0.28,449.25,3.5,-2.1,-16.25,-19,1.1575,1.25,0.825,8.5,10.0,51.0,125.8,4,6
2015-04-07,4.7000000000000455,363.3,0.1175000000000011,-0.200000000000001,-0.005,11.6,9.3,2.299999999999999,9,0.0,0.0,True,40.0,49.0,384.3,1.225,0.0,0.0,11.2,9.3,1.8999999999999984,9,0.0,0.0,True,40.0,58.79999999999996,438.4,1.4699999999999989,-1.3999999999999986,-0.0349999999999999,10.8,9.1,1.700000000000001,9,0.0,0.0,True,40.0,10.32,0.1249999999999999,-2.6,-0.8299999999999998,-0.4625,0.53,0.251,377.75,6.701989754294367,-4.9,-3.75,-8,1.3425,1.37,2.125,8.0,13.0,48.0,111.4,4,6
2015-04-08,8.5,349.5,0.2125,0.0,0.0,10.5,9.2,1.3000000000000007,9,0.0,0.0,True,40.0,3.6999999999999886,393.7,0.0924999999999997,-1.0,-0.025,10.8,9.0,1.8000000000000007,9,0.0,0.0,True,40.0,95.10000000000002,443.5,2.3775000000000004,0.0,0.0,9.5,9.2,0.3000000000000007,9,0.0,0.0,True,40.0,9.716,-1.35,-3.0,-0.82,0.505,0.7,0.0779999999999999,331.75,2.8722813232690143,2.1,-2.5,-6,1.0225,1.08,-0.7,12.0,17.0,72.0,106.3,4,6
2015-04-09,-35.80000000000001,352.6,-0.7955555555555558,-2.6,-0.0577777777777777,11.5,8.9,2.6,4,0.0,4.999999999999929,True,45.0,95.3,399.6,3.176666666666667,2.4000000000000004,0.08,11.3,8.9,2.4000000000000004,3,4.999999999999929,-4.999999999999929,True,30.0,68.19999999999999,467.8,1.515555555555555,-2.0,-0.0444444444444444,11.3,5.7,5.6000000000000005,4,-4.999999999999929,0.0,True,45.0,9.944444444444445,-4.15,-6.8,-2.3200000000000003,0.9125,4.1,2.315,382.75,2.8722813232690143,1.5,-0.75,-28,6.577500000000001,7.8,2.225,23.5,27.0,141.0,111.6,4,6
2015-04-10,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,,,,,,,,0,,,False,,,-10.1,-10.7,-0.2599999999999998,1.5325000000000002,2.16,0.313,376.75,4.5,-3.3,-43.25,-50,1.9025,2.13,8.7,25.0,30.0,150.0,115.5,4,6
2015-04-13,4.099999999999966,404.1,0.0911111111111103,-1.8000000000000007,-0.04,12.3,10.5,1.8000000000000007,4,0.0,4.999999999999929,True,45.0,-2.099999999999966,427.9,-0.0699999999999988,-1.0,-0.0333333333333333,11.0,9.5,1.5,3,4.999999999999929,-4.999999999999929,True,30.0,63.599999999999966,450.7,1.4133333333333329,-0.5,-0.0111111111111111,9.5,9.0,0.5,4,-4.999999999999929,0.0,True,45.0,10.41111111111111,0.5249999999999999,0.4,0.0499999999999999,-0.2324999999999999,-0.09,0.0009999999999999,311.25,8.341662504161466,-6.3,-5.25,-9,3.58,4.02,0.625,10.0,13.0,60.0,142.1,4,6
2015-04-14,,,,,,,,,0,15.0,4.999999999999929,False,,-1.6999999999999886,375.4,-0.0566666666666662,-0.1999999999999993,-0.0066666666666666,8.6,8.4,0.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,19.80000000000001,426.3,0.4400000000000003,0.0,0.0,9.1,7.0,2.1,4,-4.999999999999929,0.0,True,45.0,8.3875,3.7,-7.4,5.720000000000001,-1.8475,1.78,-1.6990000000000005,330.0,4.163331998932265,-1.6,-40.75,-48,6.734999999999999,10.04,4.675,37.0,37.0,222.0,147.7,4,6
2015-04-15,25.400000000000038,376.3,0.6350000000000009,-0.3000000000000007,-0.0075,11.5,11.1,0.4000000000000003,4,0.0,0.0,True,40.0,-92.70000000000005,400.0,-2.64857142857143,-6.699999999999999,-0.1914285714285714,11.3,4.4,6.9,8,0.0,-4.999999999999929,True,35.0,157.0,435.2,3.488888888888889,6.199999999999999,0.1377777777777777,10.8,4.4,6.4,9,-4.999999999999929,0.0,True,45.0,10.05263157894737,0.2,-0.8,-0.36,-0.1425,1.19,0.627,580.0,8.831760866327848,-6.8,-53.0,-54,5.0,5.09,0.0250000000000001,42.0,47.0,252.0,155.7,4,6
2015-04-16,17.80000000000001,421.3,0.4450000000000003,-1.1999999999999993,-0.0299999999999999,10.6,9.1,1.5,9,0.0,0.0,True,40.0,0.0,443.9,0.0,-2.1000000000000005,-0.06,9.3,7.2,2.1000000000000005,7,0.0,-4.999999999999929,True,35.0,15.800000000000011,475.7,0.3160000000000002,-1.6000000000000003,-0.032,7.8,5.6,2.2,8,-4.999999999999929,4.999999999999929,True,50.0,8.595238095238095,-0.925,-3.5,1.61,1.7075,3.98,-1.509,666.75,4.99165971062398,1.7,-78.25,-88,4.63,5.32,-3.475,56.5,60.0,339.0,151.3,4,6
2015-04-17,-29.5,382.2,-0.7375,-1.5999999999999996,-0.0399999999999999,11.6,8.8,2.799999999999999,7,0.0,0.0,True,40.0,58.0,396.4,1.45,0.3000000000000007,0.0075,11.3,9.2,2.1000000000000014,9,0.0,0.0,True,40.0,35.5,473.6,0.8875,-1.0,-0.025,10.8,9.2,1.6000000000000014,9,0.0,0.0,True,40.0,10.286956521739132,0.625,0.1,-0.17,-0.3124999999999999,-0.12,-0.041,595.75,7.041543391425869,-4.7,-42.25,-44,1.9725,2.11,-0.0499999999999999,23.5,27.0,141.0,150.8,4,6
2015-04-18,41.700000000000045,422.6,0.9266666666666676,-0.7999999999999989,-0.0177777777777777,11.6,10.8,0.7999999999999989,4,0.0,4.999999999999929,True,45.0,-34.200000000000045,430.8,-1.1400000000000017,-1.5,-0.05,10.8,9.3,1.5,3,4.999999999999929,-4.999999999999929,True,30.0,77.70000000000005,466.1,1.7266666666666677,-0.200000000000001,-0.0044444444444444,9.4,9.1,0.3000000000000007,4,-4.999999999999929,0.0,True,45.0,10.233333333333333,-0.0999999999999999,-1.5,-0.72,0.1525,1.07,0.525,490.5,5.196152422706632,-3.6,-38.0,-39,1.6375,1.74,-0.5249999999999999,30.0,33.0,180.0,148.9,4,6
2015-04-19,-50.60000000000002,394.6,-1.124444444444445,-1.3999999999999986,-0.031111111111111,10.7,9.3,1.3999999999999986,4,0.0,4.999999999999929,True,45.0,28.19999999999999,414.7,0.9399999999999996,0.1999999999999993,0.0066666666666666,10.3,9.3,1.0,3,4.999999999999929,-4.999999999999929,True,30.0,36.5,408.7,0.8111111111111111,-0.1999999999999993,-0.0044444444444444,9.5,6.6,2.9000000000000004,4,-4.999999999999929,0.0,True,45.0,9.533333333333331,-1.775,-3.6,-0.61,0.8174999999999999,1.11,-0.0789999999999999,397.5,6.757711644237764,-5.2,-29.75,-34,2.76,2.99,-1.0,21.5,23.0,129.0,153.0,4,6
2015-04-20,-16.0,347.0,-0.3555555555555555,-1.3000000000000007,-0.0288888888888889,11.4,10.1,1.3000000000000007,4,0.0,4.999999999999929,True,45.0,,,,,,,,,0,4.999999999999929,10.000000000000073,False,,,,,,,,,,0,10.000000000000073,0.0,False,,11.0125,1.3500000000000003,-4.7,-1.32,-2.185,1.14,0.946,445.25,10.5,7.3,-9.0,-16,5.2325,7.96,7.55,27.0,27.0,162.0,151.0,4,6
2015-04-21,,,,,,,,,0,30.0,4.999999999999929,False,,29.600000000000023,409.6,0.9866666666666676,0.1000000000000014,0.0033333333333333,11.5,11.2,0.3000000000000007,3,4.999999999999929,-4.999999999999929,True,30.0,44.29999999999996,453.9,0.9844444444444436,-0.200000000000001,-0.0044444444444444,11.3,11.0,0.3000000000000007,4,-4.999999999999929,0.0,True,45.0,11.042857142857144,0.15,-2.4,0.86,-0.9325,0.5,-0.475,557.0,6.164414002968976,1.4,-28.5,-32,3.1775,3.37,3.1,30.0,33.0,180.0,155.3,4,6
2015-04-22,33.0,400.0,0.7333333333333333,0.0,0.0,10.2,9.3,0.8999999999999986,4,0.0,4.999999999999929,True,45.0,53.5,427.2,1.7833333333333334,0.0999999999999996,0.0033333333333333,9.5,9.3,0.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,68.10000000000002,495.3,1.513333333333334,-1.0,-0.0222222222222222,9.4,8.4,1.0,4,-4.999999999999929,0.0,True,45.0,9.27777777777778,0.325,-2.9,1.51,-0.9525,0.66,-0.7030000000000001,506.5,2.6457513110645907,0.0,-14.5,-18,2.2675,2.34,3.2,22.0,27.0,132.0,151.8,4,6
2015-04-23,-53.60000000000002,373.5,-1.1911111111111117,-3.5,-0.0777777777777777,12.4,8.9,3.5,4,0.0,4.999999999999929,True,45.0,-14.099999999999966,406.2,-0.4699999999999988,-4.7,-0.1566666666666666,11.5,4.2,7.3,3,4.999999999999929,-4.999999999999929,True,30.0,154.39999999999998,460.2,3.4311111111111106,5.1000000000000005,0.1133333333333333,10.7,4.2,6.499999999999999,4,-4.999999999999929,0.0,True,45.0,9.966666666666669,-0.2249999999999999,-1.0,-0.53,0.03,0.44,0.0599999999999999,404.75,2.753785273643051,2.1,-13.0,-14,1.0525,1.14,0.2249999999999999,8.0,13.0,48.0,142.0,4,6
2015-04-24,-22.399999999999977,348.4,-0.4977777777777772,-1.4000000000000004,-0.0311111111111111,10.0,8.6,1.4000000000000004,4,0.0,4.999999999999929,True,45.0,81.0,407.0,2.7,0.9000000000000004,0.03,9.5,8.5,1.0,3,4.999999999999929,-4.999999999999929,True,30.0,-2.300000000000012,413.1,-0.0511111111111113,-3.3,-0.0733333333333333,9.5,6.2,3.3,4,-4.999999999999929,0.0,True,45.0,8.577777777777778,-0.35,-1.0,0.4199999999999999,0.04,0.34,-0.154,368.75,4.112987559751022,-0.1,-8.5,-9,0.9575,1.04,0.4,1.5,3.0,9.0,136.0,4,6
2015-04-25,-6.2999999999999545,366.5,-0.139999999999999,-1.1999999999999993,-0.0266666666666666,9.4,7.9,1.5,4,0.0,4.999999999999929,True,45.0,76.29999999999995,414.8,2.543333333333332,0.7999999999999989,0.0266666666666666,9.2,7.9,1.299999999999999,3,4.999999999999929,-4.999999999999929,True,30.0,73.10000000000002,479.0,1.624444444444445,-0.6999999999999993,-0.0155555555555555,8.7,8.0,0.6999999999999993,4,-4.999999999999929,0.0,True,45.0,8.588888888888889,1.55,1.1,0.16,-0.4375,-0.13,-0.059,325.25,2.0615528128088303,0.3,0.75,-1,1.755,1.88,0.0249999999999999,1.5,3.0,9.0,127.4,4,6
2015-04-26,91.09999999999997,365.6,2.024444444444444,3.1999999999999997,0.0711111111111111,10.4,6.4,4.0,4,0.0,4.999999999999929,True,45.0,32.30000000000001,366.2,1.076666666666667,-0.0999999999999996,-0.0033333333333333,9.6,9.3,0.2999999999999989,3,4.999999999999929,-4.999999999999929,True,30.0,81.80000000000001,448.0,1.817777777777778,-0.1999999999999993,-0.0044444444444444,9.5,9.3,0.1999999999999993,4,-4.999999999999929,0.0,True,45.0,9.266666666666666,0.525,-1.1,-0.8700000000000001,-0.3299999999999999,0.12,0.172,304.0,2.943920288775949,1.0,0.25,-2,1.83,1.91,1.3,5.0,10.0,30.0,120.0,4,6
2015-04-27,3.3999999999999773,371.9,0.075555555555555,-0.3999999999999986,-0.0088888888888888,11.4,10.8,0.5999999999999996,4,0.0,4.999999999999929,True,45.0,32.80000000000001,391.2,1.0933333333333335,0.0999999999999996,0.0033333333333333,11.0,10.8,0.1999999999999993,3,4.999999999999929,-4.999999999999929,True,30.0,4.699999999999989,425.3,0.1044444444444441,-1.5,-0.0333333333333333,10.9,9.4,1.5,4,-4.999999999999929,0.0,True,45.0,10.744444444444447,-2.675,-3.8,0.53,1.375,1.66,-0.102,300.5,1.7320508075688772,-1.0,-30.5,-36,0.88,0.91,-4.675,15.0,17.0,90.0,108.9,4,6
2015-04-28,106.60000000000002,366.6,2.3688888888888893,2.3000000000000007,0.0511111111111111,8.8,6.5,2.3000000000000007,4,0.0,4.999999999999929,True,45.0,41.0,407.6,1.3666666666666667,0.0,0.0,8.9,8.8,0.0999999999999996,3,4.999999999999929,-4.999999999999929,True,30.0,42.0,451.1,0.9333333333333332,-0.6000000000000014,-0.0133333333333333,8.8,8.0,0.8000000000000007,4,-4.999999999999929,0.0,True,45.0,8.200000000000001,0.1,-0.9,0.42,-0.0624999999999999,0.22,0.0809999999999999,314.5,5.802298395176403,-1.0,-6.25,-10,1.92,2.25,0.175,6.5,10.0,39.0,109.2,4,6
2015-04-29,,,,,,,,,0,30.0,4.999999999999929,False,,16.100000000000023,374.2,0.5366666666666674,-0.1999999999999993,-0.0066666666666666,11.3,10.8,0.5,3,4.999999999999929,-4.999999999999929,True,30.0,30.69999999999999,405.3,0.682222222222222,-0.1000000000000014,-0.0022222222222222,11.0,10.7,0.3000000000000007,4,-4.999999999999929,0.0,True,45.0,11.0,-0.425,-1.4,0.2299999999999999,0.685,1.01,-0.086,292.25,4.645786621588784,3.3,-16.75,-21,2.2775,2.85,-4.275,8.5,10.0,51.0,105.5,4,6
2015-04-30,,,,,,,,,0,15.0,4.999999999999929,False,,11.300000000000011,381.7,0.376666666666667,-0.5999999999999996,-0.0199999999999999,11.0,10.4,0.5999999999999996,3,4.999999999999929,-4.999999999999929,True,30.0,38.10000000000002,419.8,0.8466666666666671,-1.0999999999999996,-0.0244444444444444,10.4,9.3,1.0999999999999996,4,-4.999999999999929,0.0,True,45.0,10.3,2.35,-0.2,-1.4600000000000002,-1.62,-0.81,0.4899999999999999,342.5,3.415650255319866,-2.6,-1.0,-2,1.25,1.28,5.7,15.0,23.0,90.0,103.3,4,6
2015-05-01,13.199999999999989,323.5,0.293333333333333,0.1999999999999993,0.0044444444444444,9.8,9.3,0.5,4,0.0,4.999999999999929,True,45.0,37.0,360.5,1.2333333333333334,-0.0999999999999996,-0.0033333333333333,9.5,9.4,0.0999999999999996,3,4.999999999999929,-4.999999999999929,True,30.0,45.30000000000001,413.7,1.0066666666666668,-0.5999999999999996,-0.0133333333333333,9.4,4.2,5.2,4,-4.999999999999929,0.0,True,45.0,8.788888888888888,1.925,-0.1,-1.5299999999999998,-1.875,-0.45,0.9200000000000002,417.5,11.958260743101398,-8.4,1.5,-4,1.9875,2.24,5.875,15.0,17.0,90.0,101.4,4,6
2015-05-02,31.59999999999997,320.5,0.7022222222222214,1.0,0.0222222222222222,9.7,8.5,1.1999999999999993,4,0.0,4.999999999999929,True,45.0,45.400000000000034,361.6,1.5133333333333343,0.5,0.0166666666666666,10.0,9.5,0.5,3,4.999999999999929,-4.999999999999929,True,30.0,39.39999999999998,401.0,0.8755555555555551,-0.9000000000000004,-0.02,10.0,9.1,0.9000000000000004,4,-4.999999999999929,0.0,True,45.0,9.444444444444445,-1.5,-2.7,0.0199999999999999,-0.1874999999999999,0.77,-0.061,419.0,15.3405779986718,2.0,-14.75,-21,1.135,1.37,3.875,28.5,30.0,171.0,107.3,4,6
2015-05-03,18.400000000000038,331.8,0.4088888888888896,-0.4000000000000003,-0.0088888888888888,11.5,11.1,0.4000000000000003,3,0.0,4.999999999999929,True,45.0,28.30000000000001,360.1,0.9433333333333336,-0.4000000000000003,-0.0133333333333333,11.1,10.7,0.4000000000000003,3,4.999999999999929,-4.999999999999929,True,30.0,33.69999999999999,393.8,0.7488888888888886,-0.3999999999999986,-0.0088888888888888,10.9,10.3,0.5999999999999996,4,-4.999999999999929,0.0,True,45.0,10.925,0.825,-2.0,-0.0499999999999999,-0.8775000000000001,0.19,0.117,385.5,8.06225774829855,2.2,-4.75,-9,1.2,1.38,3.3,10.0,13.0,60.0,112.9,4,6
2015-05-04,-3.7999999999999545,352.4,-0.0844444444444434,-0.8500000000000014,-0.0188888888888889,10.4,9.2,1.200000000000001,4,0.0,4.999999999999929,True,45.0,38.599999999999966,358.7,1.2866666666666655,0.3000000000000007,0.01,9.5,9.2,0.3000000000000007,3,4.999999999999929,-4.999999999999929,True,30.0,50.80000000000001,409.5,1.128888888888889,-0.5,-0.0111111111111111,9.5,9.0,0.5,4,-4.999999999999929,0.0,True,45.0,9.55,1.6,1.0,0.22,-0.7324999999999999,-0.49,-0.103,355.0,4.320493798938574,2.0,-7.0,-10,0.8875000000000001,0.93,1.425,13.5,17.0,81.0,125.4,4,6
2015-05-05,3.8000000000000114,342.2,0.0844444444444447,-0.7000000000000011,-0.0155555555555555,10.4,8.9,1.5,3,0.0,4.999999999999929,True,45.0,50.5,392.7,1.6833333333333331,-0.1999999999999993,-0.0066666666666666,9.7,9.4,0.2999999999999989,3,4.999999999999929,-4.999999999999929,True,30.0,49.400000000000034,442.8,1.0977777777777786,-1.1999999999999993,-0.0266666666666666,9.5,8.3,1.1999999999999993,4,-4.999999999999929,0.0,True,45.0,9.2625,-0.5249999999999999,-1.2,-0.2099999999999999,0.275,0.59,-0.0839999999999999,363.0,7.438637868140466,-5.4,-6.75,-12,1.2025,1.29,-0.625,15.0,20.0,90.0,130.0,4,6
2015-05-06,5.5,389.1,0.1222222222222222,-0.0999999999999996,-0.0022222222222222,9.6,9.0,0.5999999999999996,4,0.0,4.999999999999929,True,45.0,48.700000000000045,411.6,1.6233333333333348,0.3000000000000007,0.01,9.3,,,2,4.999999999999929,-4.999999999999929,True,30.0,10.0,421.6,0.2222222222222222,-0.5,-0.0111111111111111,9.3,8.8,0.5,4,-4.999999999999929,0.0,True,45.0,9.075,6.9,6.2,0.5799999999999998,-4.79,-4.62,0.0839999999999999,430.5,3.1091263510296048,0.0,-15.0,-23,4.9375,6.52,11.125,25.0,33.0,150.0,138.6,4,6
